question_id,survey_name,column_name,question_text,import_id,option_text,option_count,observed_min,observed_max,scale_min,scale_max,response_range,n_responses,question_document,text_char_len,text_word_len,has_question_mark,has_percent_symbol,has_money_symbol,is_binary,is_wide_scale,is_continuousish,topic_risk,topic_future,topic_social,topic_money,topic_identity,topic_habit,topic_emotion,topic_politics,topic_environment,topic_probabilistic
survey_1::Big Five _19,survey_1,Big Five _19,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Worries a lot,QID25_19,Agree a little | Disagree a little | Disagree strongly | Disagree strongly | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Worries a lot Agree a little | Disagree a little | Disagree strongly | Disagree strongly | Disagree a little Big Five _19,327,61,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _20,survey_1,Big Five _20,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Has an active imagination,QID25_20,Agree strongly | Agree strongly | Agree a little | Agree strongly | Agree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Has an active imagination Agree strongly | Agree strongly | Agree a little | Agree strongly | Agree strongly Big Five _20,327,60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _21,survey_1,Big Five _21,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Tends to be quiet,QID25_21,Agree a little | Agree strongly | Agree a little | Agree strongly | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Tends to be quiet Agree a little | Agree strongly | Agree a little | Agree strongly | Agree a little Big Five _21,319,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _22,survey_1,Big Five _22,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is generally trusting,QID25_22,Agree a little | Agree strongly | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is generally trusting Agree a little | Agree strongly | Agree a little | Agree a little | Agree a little Big Five _22,323,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _23,survey_1,Big Five _23,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Tends to be lazy,QID25_23,Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Tends to be lazy Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly | Disagree strongly Big Five _23,333,59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _24,survey_1,Big Five _24,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is emotionally stable, not easily upset",QID25_24,Agree a little | Agree strongly | Agree a little | Agree strongly | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is emotionally stable, not easily upset Agree a little | Agree strongly | Agree a little | Agree strongly | Agree a little Big Five _24",341,64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
survey_1::Big Five _25,survey_1,Big Five _25,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is inventive,QID25_25,Agree strongly | Agree strongly | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is inventive Agree strongly | Agree strongly | Agree a little | Agree a little | Agree a little Big Five _25,314,60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _26,survey_1,Big Five _26,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Has an assertive personality,QID25_26,Agree a little | Agree a little | Agree a little | Agree a little | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Has an assertive personality Agree a little | Agree a little | Agree a little | Agree a little | Disagree strongly Big Five _26,333,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _27,survey_1,Big Five _27,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Can be cold and aloof,QID25_27,Disagree a little | Disagree a little | Disagree a little | Disagree strongly | Disagree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Can be cold and aloof Disagree a little | Disagree a little | Disagree a little | Disagree strongly | Disagree strongly Big Five _27,338,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _28,survey_1,Big Five _28,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Perseveres until the task is finished,QID25_28,Agree strongly | Agree a little | Agree strongly | Agree strongly | Agree strongly,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Perseveres until the task is finished Agree strongly | Agree a little | Agree strongly | Agree strongly | Agree strongly Big Five _28,339,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _29,survey_1,Big Five _29,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Can be moody,QID25_29,Agree a little | Disagree a little | Disagree strongly | Disagree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Can be moody Agree a little | Disagree a little | Disagree strongly | Disagree a little | Agree a little Big Five _29,323,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _30,survey_1,Big Five _30,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Values artistic, aesthetic experiences",QID25_30,Agree strongly | Agree strongly | Agree strongly | Agree a little | Agree strongly,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Values artistic, aesthetic experiences Agree strongly | Agree strongly | Agree strongly | Agree a little | Agree strongly Big Five _30",340,60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
survey_1::Big Five _31,survey_1,Big Five _31,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is sometimes shy, inhibited",QID25_31,Agree strongly | Disagree a little | Agree a little | Agree strongly | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Here are a number of characteristics that may or may not apply to you. Please indicate next to each statement the extent to which you agree or disagree with that statement. I see myself as someone who... - Is sometimes shy, inhibited Agree strongly | Disagree a little | Agree a little | Agree strongly | Agree a little Big Five _31",332,62,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
